price_per_month,metro_nearest_time,total_area,floor,has_bath_flg,has_shower_flg,has_internet_flg,has_ac_flg,has_room_furniture_flg,has_kitchen_furniture_flg,has_dishwasher_flg,has_washer_flg,has_tv_flg,has_fridge_flg,utility_fixed_bill,utility_usage_bill_flg,utility_counters_extra_flg,deposit,comission,prepayment_months_cnt,rent_term_months_cnt,combined_bathrooms_cnt,separate_bathrooms_cnt,repair_cat,freight_elevators_cnt,passenger_elevators_cnt,parking_cat,heating_cat,balcony_cnt,loggia_cnt,has_garbage_chute_flg,has_concierge_flg,entrances_cnt,individual_project_flg,era_cat,house_type_monolithic_flg,house_type_monolithic_brick_flg,house_type_panel_flg,district_krasnogvardeysky_flg,district_krasnoselsky_flg,district_moskovsky_flg,district_nevsky_flg,district_other_flg,district_primorsky_flg,district_vyborgsky_flg
30000,14,38.5,0.62,0,0,1,0,1,1,1,1,0,1,0,1,1,30000,0.6,0,12,0,1,2,1,1,0,1,1,0,0,0,7,0,4,0,1,0,0,1,0,0,0,0,0
25000,2,16.0,0.8,0,1,1,0,1,1,0,1,1,1,5000,0,0,20000,0.0,1,3,0,0,1,0,1,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0
27000,14,25.5,0.5,0,0,0,0,1,0,0,1,0,1,3000,0,1,27000,0.5,1,12,1,0,2,1,1,1,1,0,1,0,0,22,0,4,1,0,0,0,1,0,0,0,0,0
28000,5,25.2,0.22,0,1,0,0,1,0,0,1,1,1,2000,0,1,28000,0.5,1,12,1,0,2,1,2,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0
25000,19,25.0,0.5,0,1,1,0,1,1,0,1,1,1,4500,0,1,25000,0.5,1,12,1,0,2,0,0,2,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0
27000,9,27.0,0.71,1,0,1,0,1,1,0,1,1,1,3000,0,1,27000,0.0,1,12,1,0,1,2,1,2,3,0,1,1,1,4,0,3,1,0,0,0,0,0,1,0,0,0
27000,22,27.0,0.33,0,0,1,0,1,1,0,1,1,1,3000,0,1,27000,0.9,0,12,1,0,1,0,2,1,1,0,1,0,0,6,0,4,0,0,1,0,0,0,0,1,0,0
27000,21,34.5,0.58,1,0,1,0,1,1,0,1,1,1,2500,0,1,27000,0.5,1,12,1,0,1,1,2,1,1,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1
25000,7,32.0,0.11,1,0,0,0,1,1,0,1,0,1,5000,0,1,25000,0.5,1,12,0,1,1,0,1,0,1,0,0,1,0,7,0,2,0,0,1,0,1,0,0,0,0,0
28000,13,27.0,0.58,0,0,1,0,1,1,0,1,1,1,2000,0,1,28000,1.0,1,12,1,0,2,1,1,2,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
30000,5,43.0,0.4,1,0,1,0,1,1,0,1,1,1,0,1,1,30000,0.5,1,12,1,0,1,0,0,1,1,0,0,0,0,5,0,2,0,0,1,0,0,0,0,1,0,0
30000,12,22.7,0.7,0,0,0,0,1,1,1,1,1,1,0,1,1,30000,0.5,0,12,1,0,3,1,1,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
30000,8,25.0,0.78,0,0,0,0,1,1,0,1,0,1,0,1,1,30000,0.5,1,12,1,0,3,1,2,0,1,0,1,0,0,6,1,4,1,0,0,0,0,0,1,0,0,0
30000,9,36.0,0.22,1,0,0,0,1,1,0,1,1,1,0,1,1,30000,0.5,1,12,0,1,1,1,0,1,1,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0
30000,20,37.4,0.25,1,0,1,0,1,1,1,1,0,1,0,1,1,30000,0.5,1,12,1,0,1,1,2,0,1,0,1,1,0,5,1,4,0,0,0,0,0,0,0,0,0,1
25000,9,25.0,0.91,0,0,1,0,1,1,0,1,0,1,5000,0,1,25000,0.5,1,12,1,0,1,0,2,1,1,0,0,0,0,4,0,4,1,0,0,0,0,0,0,1,0,0
30000,18,63.4,0.78,1,0,1,0,0,1,0,1,1,1,0,1,1,30000,0.0,1,12,0,1,1,0,1,1,3,1,0,0,0,13,0,3,0,0,0,0,0,0,0,1,0,0
25000,7,24.5,0.38,0,0,0,0,1,1,0,1,0,1,5000,0,1,25000,0.6,1,3,1,0,1,0,0,0,1,0,1,0,0,13,1,4,0,1,0,0,0,0,0,0,1,0
30000,22,50.0,0.56,1,0,0,0,1,1,0,1,0,1,0,1,1,25000,0.8,1,3,0,1,1,0,1,1,1,0,0,0,0,6,0,2,0,0,1,0,0,0,1,0,0,0
30000,24,40.0,0.96,1,0,1,0,1,1,0,1,0,1,0,1,1,30000,1.0,1,12,1,0,2,1,2,0,1,0,1,0,0,10,1,4,0,0,0,0,0,0,0,0,0,1
27000,14,25.0,0.25,0,1,1,0,1,1,1,1,1,1,3000,0,1,27000,0.7,1,12,1,0,2,0,0,1,1,0,0,0,0,8,1,4,0,1,0,0,1,0,0,0,0,0
25000,11,32.0,0.75,0,0,1,0,1,1,0,1,0,1,5000,0,1,25000,1.0,1,12,0,1,2,1,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
30000,12,42.0,0.08,1,0,1,0,1,1,0,1,1,1,0,1,1,30000,1.0,1,12,1,0,1,1,3,1,1,0,1,1,0,3,0,4,0,0,1,0,0,0,0,1,0,0
27000,15,25.0,0.17,0,1,1,0,1,1,0,1,1,1,3000,0,1,25000,0.0,1,12,1,0,2,1,1,1,1,1,0,0,0,2,1,4,0,1,0,0,0,0,0,0,1,0
27000,6,36.0,0.42,1,0,0,0,1,1,0,1,1,1,3000,0,1,28000,0.6,1,12,0,1,1,0,2,1,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0
27000,17,24.0,0.18,1,0,1,0,1,1,0,1,0,1,4000,0,1,27000,0.7,1,12,0,1,2,0,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
30000,8,15.0,0.17,0,1,1,0,1,1,0,1,1,1,0,0,0,10000,0.5,1,12,1,0,3,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0
27000,11,32.0,0.33,1,0,1,0,1,1,0,1,0,1,4000,0,1,27000,0.5,1,12,0,1,1,0,1,1,1,1,0,1,0,7,0,2,0,0,1,0,0,0,0,1,0,0
28000,8,21.0,0.56,0,1,1,0,1,1,0,1,1,1,2600,0,1,32000,0.9,1,12,1,0,1,2,2,1,3,0,1,0,0,3,1,4,0,1,0,0,0,0,0,0,1,0
30000,6,15.0,0.33,0,1,1,0,1,1,0,1,1,1,0,0,0,10000,0.5,1,3,1,0,2,0,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0
27000,20,25.0,1.0,0,1,0,0,1,1,0,1,1,1,4000,0,1,27000,0.5,1,12,1,0,2,0,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
27000,10,18.0,0.14,0,1,1,0,1,1,0,1,1,1,4000,0,0,10000,0.5,1,12,1,0,1,0,1,1,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0
25900,4,12.0,1.0,0,1,1,0,1,1,0,1,1,0,5000,0,0,19000,0.0,1,3,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
27000,8,22.0,0.25,0,1,1,0,1,1,0,1,1,1,4000,0,0,10000,0.5,1,12,2,0,1,0,0,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0
28000,6,25.4,0.13,1,0,1,0,1,1,0,1,1,1,2500,0,1,28000,0.6,1,12,1,0,3,0,2,1,3,0,0,0,0,4,0,4,1,0,0,0,0,0,0,1,0,0
27000,11,21.0,0.2,0,1,1,0,1,1,0,1,1,1,3500,0,1,25000,0.0,1,3,1,0,2,1,1,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
27000,29,32.0,0.4,1,1,0,0,1,1,1,1,1,1,4000,0,1,27000,0.92,0,12,1,0,1,0,0,1,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0
27000,27,40.0,0.78,1,0,1,0,1,1,0,1,0,1,3000,0,1,27000,0.5,1,12,0,1,1,0,1,1,1,0,1,0,0,2,0,3,0,0,1,0,1,0,0,0,0,0
28000,8,27.0,0.54,0,0,1,0,1,1,0,1,1,1,3000,0,1,28000,0.25,0,12,1,0,2,1,2,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0
28000,10,25.0,0.69,0,0,1,0,1,1,0,1,1,1,3000,0,1,28000,1.0,1,12,1,0,2,1,1,2,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0
27000,9,32.0,0.33,1,0,1,0,1,1,0,1,0,1,4000,0,1,10000,0.7,1,12,0,1,1,0,1,0,1,0,0,1,0,5,0,2,0,0,1,0,0,0,1,0,0,0
27000,19,39.0,0.17,1,0,0,0,1,1,0,1,0,1,4000,0,1,27000,1.0,1,12,1,0,1,1,0,1,1,0,0,0,0,6,1,3,1,0,0,0,0,0,0,1,0,0
28000,16,25.0,0.4,0,0,0,0,1,1,0,1,0,1,3000,0,1,28000,1.0,1,12,1,0,2,0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0
25000,11,25.0,0.25,0,1,1,0,1,1,0,1,1,1,5000,0,1,20000,1.0,1,3,1,0,3,0,0,1,1,0,0,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0
27000,6,42.0,0.5,0,1,1,0,1,1,0,1,0,1,4000,0,1,28000,0.6,1,12,1,0,1,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0
27000,10,27.0,1.0,0,0,1,0,1,1,0,1,1,1,3700,0,1,27000,0.7,1,12,1,0,2,0,3,1,3,0,0,0,0,5,0,4,1,0,0,0,0,0,1,0,0,0
27000,10,24.5,0.17,0,1,1,0,1,1,0,1,0,1,3500,0,1,27000,0.6,1,12,1,0,1,1,1,1,3,0,1,0,0,3,1,4,0,1,0,0,1,0,0,0,0,0
27000,8,26.0,0.96,0,1,0,0,1,1,0,1,0,1,4000,0,1,27000,0.3,1,12,1,0,2,1,2,1,1,0,1,0,0,3,1,4,1,0,0,0,0,0,0,0,1,0
28000,16,33.0,1.0,1,0,1,0,1,1,0,1,0,1,3000,0,1,15000,1.0,1,12,0,1,1,0,1,1,1,0,0,0,0,8,0,2,0,0,1,0,0,0,0,1,0,0
28000,18,27.05,1.0,0,1,1,0,1,1,0,1,1,1,2500,0,1,28000,0.6,1,12,1,0,2,1,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
28000,10,30.0,0.44,0,1,1,0,1,1,0,1,0,1,3000,0,1,30000,0.6,1,12,1,0,2,0,1,1,1,0,0,1,0,5,0,2,0,0,0,0,1,0,0,0,0,0
27000,8,38.0,0.67,0,1,1,0,1,1,0,1,1,1,4000,0,1,27000,0.5,1,3,1,0,1,0,1,1,3,0,1,0,0,2,0,4,0,1,0,0,0,0,0,0,0,1
28000,15,53.0,0.8,1,0,0,0,1,1,0,1,1,1,3000,0,1,0,1.0,1,3,0,1,1,0,0,1,1,0,1,1,0,11,0,2,0,0,0,0,0,0,0,1,0,0
28000,6,36.0,1.0,1,0,0,0,0,1,0,0,0,1,3000,0,1,28000,0.7,1,12,1,0,1,1,3,1,1,0,1,0,0,2,1,4,0,1,0,0,0,0,1,0,0,0
27000,7,24.0,0.57,1,0,1,0,1,1,0,1,1,1,4000,0,1,27000,0.5,1,12,1,0,2,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0
27000,5,42.0,0.55,1,0,1,0,1,1,0,1,0,1,4000,0,1,27000,0.7,1,12,0,1,1,0,1,1,2,0,1,1,0,5,0,3,0,0,1,0,0,0,0,0,0,1
27000,8,32.0,0.75,0,1,0,0,1,1,0,1,1,1,4000,0,1,27000,0.5,1,12,1,0,2,0,3,0,1,1,0,0,0,15,0,4,1,0,0,0,0,0,0,1,0,0
25000,6,40.0,0.62,1,0,1,0,1,1,0,1,0,1,6000,0,1,25000,0.7,1,12,0,1,1,1,1,1,1,1,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0
25000,6,60.0,0.33,1,0,1,0,1,1,0,1,1,1,6000,0,1,25000,0.7,1,12,1,0,1,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0
28000,14,24.2,0.42,0,0,1,0,1,1,0,1,0,1,3000,0,1,30000,0.5,1,12,1,0,2,0,2,1,1,1,0,0,0,4,1,4,1,0,0,0,0,0,0,0,1,0
27000,9,44.9,0.4,1,0,0,0,1,1,0,1,0,1,4000,0,1,27000,0.7,1,12,0,0,1,0,0,0,1,1,0,0,0,5,0,2,0,0,1,1,0,0,0,0,0,0
27000,4,32.0,0.46,1,0,1,0,1,1,0,0,1,1,4000,0,1,27000,0.6,1,12,0,1,1,1,1,1,1,1,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0
28000,8,25.0,0.26,0,1,1,0,1,1,0,1,0,1,3000,0,1,28000,1.0,1,12,1,0,2,0,3,2,1,0,1,0,0,10,1,4,0,1,0,0,0,0,0,0,1,0
27000,11,31.0,0.25,1,0,0,0,0,1,0,1,1,1,4500,0,1,27000,0.7,1,12,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
28000,8,25.2,0.3,0,0,1,0,1,1,0,1,0,1,3000,0,1,28000,0.5,1,12,1,0,1,0,3,1,1,1,0,0,0,3,1,4,1,0,0,0,0,0,0,1,0,0
28000,16,24.0,1.0,0,1,1,0,1,1,1,1,0,1,3000,0,1,28000,0.0,1,12,1,0,2,1,0,1,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0
28000,11,19.0,0.67,0,0,1,1,1,1,0,1,0,1,3000,0,1,28000,0.33,1,12,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
28000,11,42.0,0.4,0,0,1,0,1,1,0,1,0,1,3000,0,1,28000,0.5,1,12,1,0,2,0,0,0,3,0,1,0,0,8,1,4,1,0,0,0,0,0,0,0,0,1
26000,7,22.7,0.14,0,1,1,0,1,1,0,1,1,1,5000,0,1,28000,1.0,1,12,1,0,2,0,0,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0
27000,18,30.0,0.2,1,0,1,0,0,0,0,0,0,0,4000,0,1,20000,0.8,1,12,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
28000,10,31.0,0.89,1,0,1,0,1,1,0,1,1,1,3000,0,1,28000,0.3,0,12,0,0,1,0,1,1,1,0,0,0,0,4,0,2,0,0,1,0,0,0,0,1,0,0
28000,20,23.0,0.4,0,1,1,0,1,1,0,1,1,1,3500,0,0,10000,0.5,1,12,1,0,1,0,0,1,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,0
28000,6,24.0,0.69,1,0,1,0,1,1,0,1,0,1,3300,0,1,20000,0.0,1,12,1,0,0,1,1,0,1,0,1,0,0,2,1,4,1,0,0,0,0,0,1,0,0,0
28000,7,40.0,0.13,1,0,1,0,1,1,0,1,0,1,4000,0,1,28000,0.5,1,12,0,1,1,0,2,1,1,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,1,0
27000,8,35.3,0.69,0,0,1,0,1,1,0,1,1,1,5000,0,1,27000,0.5,1,12,0,1,1,0,2,1,1,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0
29000,13,34.7,0.19,0,0,0,0,1,0,0,0,0,0,3000,0,1,29000,0.5,1,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28000,6,25.6,0.5,0,1,0,0,1,1,0,1,0,1,3500,0,1,28000,0.5,1,12,0,0,1,0,1,0,3,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0
30000,6,26.0,0.68,0,0,1,0,1,1,0,1,1,1,2000,0,1,30000,1.0,1,12,1,0,2,0,2,2,1,0,0,0,0,12,0,4,0,1,0,0,0,0,0,1,0,0
28000,8,25.0,0.44,0,1,1,0,1,1,1,1,1,1,4000,0,1,28000,0.0,1,12,1,0,2,1,2,0,1,0,1,0,0,3,1,4,1,0,0,0,0,0,0,0,1,0
28000,16,33.0,0.22,1,0,1,0,1,1,0,1,1,1,4000,0,1,14000,0.5,1,12,0,1,1,0,1,1,1,0,0,1,0,4,0,2,0,0,1,0,0,0,0,1,0,0
32000,5,46.2,1.0,1,0,0,0,1,1,0,1,1,1,0,1,1,20000,0.5,1,12,0,1,1,0,1,1,1,0,1,0,0,12,0,2,0,0,1,0,0,0,0,1,0,0
27000,22,38.0,0.25,0,0,1,0,1,1,0,1,0,1,5000,0,1,27000,0.5,1,12,0,1,1,0,2,1,1,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,1,0
28000,22,22.0,1.0,0,1,1,0,1,1,0,1,1,1,3500,0,1,28000,0.6,1,12,1,0,3,1,0,2,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
29000,11,28.4,0.74,0,1,1,0,1,1,0,1,0,1,3000,0,1,29000,0.5,1,12,1,0,2,2,2,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1
28000,7,15.0,0.4,0,1,1,0,1,1,0,1,1,1,3500,0,1,14000,0.0,1,3,1,0,2,0,1,0,3,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
28000,19,32.0,0.8,0,0,1,0,1,1,0,1,1,1,4000,0,1,28000,0.6,1,12,1,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1
30000,10,25.5,0.14,0,1,1,0,1,1,0,1,1,1,1500,0,1,30000,0.5,1,3,1,0,2,0,3,0,3,0,1,1,0,3,1,4,0,0,1,1,0,0,0,0,0,0
28000,9,25.3,0.52,0,0,1,0,1,1,0,1,1,1,4000,0,1,28000,0.5,1,12,1,0,2,0,1,1,1,0,1,0,0,9,0,4,0,1,0,0,0,0,0,0,1,0
28000,13,25.0,0.5,0,0,1,0,1,1,1,1,0,1,3500,0,1,28000,0.5,1,12,1,0,1,0,1,1,1,1,0,0,0,8,1,4,1,0,0,0,1,0,0,0,0,0
32000,7,33.0,0.37,0,1,0,0,1,1,0,1,0,1,0,1,1,32000,0.7,1,12,1,0,1,0,3,0,1,0,0,0,0,6,0,4,0,1,0,0,0,0,0,0,1,0
29000,9,24.0,0.23,0,1,1,0,1,1,1,1,1,1,2500,0,1,29000,0.5,1,12,1,0,2,1,1,2,0,0,1,0,0,4,1,4,1,0,0,0,0,0,0,0,1,0
28000,6,31.2,1.0,0,0,1,0,1,1,0,1,0,1,4000,0,1,28000,0.5,1,12,1,0,1,0,0,1,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0
28000,23,34.0,1.0,0,0,1,0,0,1,0,1,0,1,4000,0,1,28000,0.6,1,12,1,0,1,0,2,1,1,0,0,0,0,28,1,2,0,0,0,0,0,0,0,1,0,0
30000,9,23.7,0.45,1,0,1,0,1,1,0,1,1,1,2000,0,1,0,0.7,1,12,1,0,2,2,2,0,3,0,1,0,0,7,0,4,1,0,0,0,1,0,0,0,0,0
29000,20,22.6,0.8,0,1,1,0,1,1,0,1,1,1,2500,0,1,30000,0.5,1,12,1,0,2,1,1,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
28000,11,36.0,0.89,1,0,0,0,1,0,0,1,1,1,4000,0,0,28000,1.0,1,3,1,0,1,1,0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0
27000,7,43.9,0.67,1,0,0,0,1,1,0,1,1,1,5000,0,1,20000,0.5,1,12,0,1,1,0,1,1,1,0,0,1,0,9,0,2,0,0,1,0,0,0,0,1,0,0
30000,14,35.0,0.43,0,1,1,0,1,1,1,1,0,1,2000,0,1,30000,0.6,1,12,1,0,2,2,2,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
29500,13,31.0,0.33,1,0,0,0,1,1,0,1,1,1,3000,0,1,29500,0.5,1,12,0,0,1,0,1,0,1,0,0,1,0,5,0,2,0,0,1,0,0,0,0,1,0,0
32000,17,25.0,0.61,0,1,1,0,1,1,0,1,1,1,0,1,1,38000,0.0,1,12,1,0,3,2,2,1,0,0,1,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0
28000,15,35.0,0.11,1,0,1,0,1,1,0,1,0,1,4500,0,1,28000,0.7,1,12,0,1,1,0,0,0,1,0,0,0,0,8,0,2,0,0,1,0,0,0,0,1,0,0
32000,11,30.5,0.78,0,0,0,0,1,1,0,1,0,1,0,1,1,32000,0.5,1,12,0,1,2,0,1,0,1,0,0,1,0,5,0,2,1,0,0,0,0,0,0,1,0,0
27000,8,26.0,0.86,0,1,1,0,1,1,0,1,1,1,5000,0,1,27000,0.5,1,12,1,0,2,1,1,2,1,0,1,0,0,19,1,4,0,1,0,0,0,0,0,0,1,0
32000,14,37.5,1.0,1,0,1,0,1,1,0,1,0,1,0,1,1,35000,0.5,1,12,0,1,1,1,1,0,1,0,1,0,0,16,1,4,1,0,0,0,1,0,0,0,0,0
30000,14,24.0,0.33,1,0,1,0,1,1,0,1,1,1,2500,0,1,30000,0.5,1,12,1,0,2,0,2,1,1,0,1,1,0,4,0,3,0,0,0,0,0,0,0,1,0,0
28000,8,23.0,0.35,1,0,1,0,1,1,0,1,1,1,4000,0,1,28000,0.5,1,12,1,0,3,1,3,1,3,0,1,0,0,17,1,4,0,1,0,0,0,0,0,0,1,0
28000,12,33.76,0.2,0,1,0,0,1,1,0,1,1,1,4000,0,1,28000,0.5,1,12,1,0,2,1,2,1,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0
32000,9,23.1,0.08,0,1,1,0,1,1,0,1,1,1,0,1,1,32000,0.5,1,12,1,0,2,1,2,2,1,1,0,0,0,1,1,4,0,1,0,0,0,0,0,0,1,0
32000,7,14.0,0.2,0,1,1,0,1,1,0,1,1,1,0,0,1,18000,0.0,1,3,1,0,3,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
30000,10,29.5,0.5,0,1,1,0,1,1,0,1,1,1,2500,0,1,30000,0.5,1,12,1,0,2,1,1,2,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1
32000,8,34.0,0.28,0,0,0,0,1,1,0,1,0,0,0,0,0,32000,0.7,1,12,0,0,0,0,0,0,1,0,0,0,0,4,1,4,0,1,0,0,0,0,0,0,1,0
29000,16,33.0,0.73,0,0,1,0,1,1,0,1,1,1,3500,0,1,29000,0.5,1,12,0,1,2,0,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
28000,9,25.0,0.55,1,0,0,0,1,1,0,1,1,1,4000,0,1,28000,0.5,1,12,1,0,1,1,1,2,1,1,0,0,0,8,1,4,1,0,0,0,0,0,0,1,0,0
28000,10,35.4,0.92,1,0,0,0,1,1,0,1,0,1,4000,0,1,28000,0.5,1,12,1,0,1,2,2,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
30000,18,33.5,0.5,0,0,0,0,0,0,0,0,0,0,2500,0,1,15000,0.5,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0
29000,16,37.6,0.63,0,0,1,0,1,1,0,1,0,1,3000,0,1,29000,0.5,1,12,0,1,2,1,2,1,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1
29000,8,30.0,0.4,0,1,1,0,1,1,0,1,1,1,3500,0,1,29000,0.0,1,12,1,0,2,3,0,1,1,0,1,0,0,14,1,4,1,0,0,0,0,0,0,0,1,0
30000,18,24.5,0.56,0,1,0,0,0,0,0,0,0,0,3000,0,1,30000,0.5,1,12,1,0,2,1,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
30000,10,41.5,0.35,1,0,1,0,1,1,0,1,0,1,2800,0,1,30000,0.0,1,12,1,0,2,0,0,0,3,0,1,0,0,14,0,4,1,0,0,0,0,0,0,0,0,1
29000,23,30.0,0.5,1,0,1,0,1,1,0,1,0,1,4000,0,1,29000,0.55,1,12,1,0,2,1,1,1,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1
30000,13,24.3,0.75,0,1,1,0,1,0,0,1,1,1,2600,0,1,30000,0.5,1,12,1,0,2,1,1,1,1,0,1,0,0,10,1,4,0,1,0,0,1,0,0,0,0,0
30000,22,28.0,0.81,0,0,1,0,1,1,0,1,0,1,2500,0,1,30000,0.5,1,12,0,0,2,0,2,0,1,0,1,0,0,13,1,4,1,0,0,0,0,1,0,0,0,0
28000,19,14.5,0.19,0,0,1,1,1,1,0,0,1,1,5000,0,0,15000,0.5,1,12,1,0,3,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0
30000,12,22.3,0.8,0,1,1,0,1,1,0,1,1,1,2500,0,1,30000,0.5,1,12,1,0,2,1,2,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0
33000,5,35.0,0.6,1,0,1,0,1,1,0,1,0,1,0,1,1,33000,0.5,1,12,0,1,2,0,0,1,1,0,0,0,0,7,0,2,0,0,1,0,0,1,0,0,0,0
33000,12,23.6,0.83,1,0,0,0,1,1,0,1,0,1,0,1,1,33000,0.5,0,12,1,0,2,1,1,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
30000,17,27.9,0.48,1,0,1,0,1,1,0,1,0,1,3000,0,1,30000,0.6,1,12,1,0,2,2,2,2,3,0,1,0,0,6,1,4,1,0,0,0,0,1,0,0,0,0
30000,22,32.0,1.0,1,0,0,0,1,1,0,1,0,1,3000,0,1,30000,0.5,1,12,1,0,1,0,0,0,1,1,0,0,0,4,1,2,0,0,0,0,0,0,1,0,0,0
30000,9,31.0,0.48,1,0,1,0,1,1,0,1,1,1,2500,0,1,30000,0.5,1,12,1,0,1,3,3,1,0,1,0,0,0,4,1,4,0,1,0,0,0,0,1,0,0,0
30000,5,33.0,1.0,0,0,1,0,1,1,0,1,0,1,3000,0,1,30000,0.5,0,12,1,0,2,0,2,1,3,0,1,0,0,3,0,4,1,0,0,0,0,0,0,0,1,0
29000,7,26.0,0.4,0,1,1,0,1,0,0,1,1,1,4000,0,1,10000,0.5,1,12,1,0,1,0,0,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
28000,11,46.0,0.78,1,0,1,0,1,1,0,0,0,1,5000,0,1,20000,0.8,1,3,0,1,0,0,1,1,1,1,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0
30000,8,25.0,0.46,0,1,0,0,1,1,1,1,1,1,2500,0,1,30000,0.5,1,12,1,0,2,1,2,1,1,0,1,0,0,2,1,4,0,1,0,0,0,0,0,0,1,0
33000,6,21.0,0.26,0,1,0,0,1,1,0,1,1,1,0,1,1,33000,0.5,1,12,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0
30000,8,40.0,0.82,1,0,1,0,1,1,0,1,0,1,3000,0,1,30000,0.5,1,12,1,0,1,1,1,0,1,1,0,0,0,5,0,3,0,0,1,0,1,0,0,0,0,0
29000,5,16.0,0.17,0,1,1,0,1,1,0,1,1,1,3500,0,1,29000,0.6,1,12,1,0,1,0,0,1,1,0,0,0,0,13,1,2,0,0,1,0,0,0,1,0,0,0
30000,4,25.0,0.72,0,1,1,0,1,1,0,1,1,1,2500,0,1,30000,0.5,1,12,1,0,2,2,2,2,3,0,1,0,0,3,0,4,0,1,0,0,0,0,0,0,1,0
